id,subject,message
57612,קיום תרגול 6 ואחרון,"<p dir=""rtl"" style=""text-align:right;"">ביום חמישי הקרוב יתקיים מבחן למעבדה בגנטיקה. האם ישנה אפשרות לשקול לקיים את התרגול כרגיל (בשתי קבוצות) בשבוע הזה ובשבוע שאחריו בבקשה? זה נכון שגם בשבוע הבא יש מבחן-במעבדה בביולוגיה מולקולרית, אך זה ייתן יותר מרחב בחירה לאיזה תרגול להגיע ויאפשר זמן נוסף להכנה למבחן היות והסמסטר עוד לא הסתיים. אודה מאוד להתחשבות מצדכם. שבוע מקסים</p>"
58495,תשובות למטלה,"<p dir=""rtl"" style=""text-align:right;"">היי,</p><p dir=""rtl"" style=""text-align:right;"">האם יש אפשרות לפרסם תשובות מלאות למטלה 1? כדי שנוכל להבין את הטעויות שלנו וללמוד מהן למבחן.</p><p dir=""rtl"" style=""text-align:right;"">תודה מראש!</p>"
60051,תרגול מספר 5,"<p dir=""rtl"" style=""text-align:right;"">שלום</p><p dir=""rtl"" style=""text-align:right;"">אשמח אם ניתן בבקשה להעלות הקלטה של תרגול 5. (:</p>"
61403,תיקונים ושאלות בקשר למטלה 1,"<p dir=""rtl"" style=""text-align:right;""></p><div dir=""rtl"">ברצוני להפנות את תשומת לב של צוות הקורס לאי-דיוקים שמצאתי במטלה 1 (בנושא שיטות ביוכימיות וקינטיקה אנזימטית) שגרמו לבלבולים ו/או להורדה בציון, אצלי ואצל סטודנטים נוספים. חלק מהניסוחים של השאלות היו אמביוולנטיים והבדיקה (אם נעשתה עד הסוף) לא דקדקה בתשובות שהיו נכונות על פניו, אך שגויות לפי מערכת ניקוד. אשמח אם תוכלו לתת מענה בנוגע לנקודות הבאות:</div><div dir=""rtl""><br /></div><div dir=""rtl"">בשאלות 1-6: גרף מיכאליס-מנטן, ניתן לנו ללא יחידות מידה מדוייקות וללא טבלת ערכים, לכן בשאלות 2-6 שמבקשות ערכים מדוייקים, ירדו נקודות גם כשנעשה חישוב מדוייק של ערכי Kmapp/Vmax/Km, וזאת רק כי אין ערכי מדידה מדויקים להסתמך עליהם.</div><div dir=""rtl""><br /></div><div dir=""rtl"">שאלה 9 - התבקשנו להתייחס למאמר שנכתב ע""י Lim et al. ולשיטת ה-His tag. לא צורף בספרות לקריאה מאמר כזה, אני אישית חיפשתי בגוגל כדי לענות על השאלה. אני לא בטוח מה הייתה כוונת המשורר פה והעניין אפוף בענן אי וודאות - האם המאמר אמור להיות שם ואני לא מוצא אותו? האם לחפש את המידע בעצמנו כי המאמר נעדר? </div><div dir=""rtl""><br /></div><div dir=""rtl"">שאלה 12: מתואר אנזים שעובר מוטציה והאתר הפעיל אינו פעיל יותר. מדוע אפוא התשובה ש""Kcat יהפוך זניח"" אינה נכונה גם כן? הרי Kcat=k2 מקורבים ל-0 והראקציה האנזימטית מפסיקה להתרחש. להבנתי 2 התשובות נכונות באותה מידה.</div><div dir=""rtl""><br /></div><div dir=""rtl"">בשאלה 15: התבקשנו להזין מקטע של הפרו-פרוטיאז שחסר בפרוטאז הפעיל (נפל לאחר עיבוד). לא צויין שצריך להזין את <strong>כל</strong> המקטעים החסרים ומי שהזין רק חלק מהמקטע החסר (אך לא את כולו) קיבל 0% ניקוד. כיוון שהניסוח לא היה חד-משמעי אני חושב שיש מקום להתחשב בתשובות חלקיות, אם הן אכן כוללות מקטע שהוחסר (בהתאם לשאלה), כפי שהתבקשנו. </div><div dir=""rtl""><br /></div><div dir=""rtl"">כהרחבה לכך, בשאלות 13-15 התבקשנו לעבוד עם אתר עימוד רצפים ולענות תשובות לפי תוצאות העימוד. לא ניתנה לנו הדרכה לביצוע העימוד ובאיזה Mode להשתמש באתר, הרי מי שביצע עימוד כלשהו שלא לפי ציפיית הצוות והמטלה, קיבל תוצאות נכונות אך טעה לפי אומדן הניקוד של המטלה. </div><div dir=""rtl""></div><br />תודה והמשך יום נעים, גיא<br /><p></p>"
75381,תשובה ל: תיקונים ושאלות בקשר למטלה 1,"<div class=""text_to_html"">היי גיא. לגבי שאלה 12, שים לב לניסוח השאלה. התיאור הוא תיאור של אנזים שעבר מוטציה באתר סמוך לאתר הקטליטי ולא באתר הקטליטי עצמו. אני מפנה אותך לתרגול מספר שלוש, שקופית 20, שאלה שמונה. הקונספט דומה. בהצלחה</div>"
62079,"""קבוצת הניסוי"" במטלה 2 שאלה 2","<p dir=""rtl"" style=""text-align:right;"">היי, אשמח לחידוד לגבי שאלה 2. הכוונה ב""קבוצת הניסוי"" היא תאים הומאניים שהופקו מרקמת עור של אדם החולה בסרטן? כי לא צוין מה כוללת קבוצת הניסוי.</p>"
62863,"תשובה ל: ""קבוצת הניסוי"" במטלה 2 שאלה 2","<div class=""text_to_html"">בכוונה לא מצויין מידע נוסף על התאים בקבוצת הניסוי, תשמשי בידוע לך על התהליכים הרלוונטים בתאים כדי לענות על השאלה.</div>"
63213,העלאת תרגול 5,תוכלו בבקשה להעלות הקלטה של תרגול 5? <br />תודה<br />
67475,שאלה 26 מועד ב׳ תש״פ,"<p dir=""rtl"" style=""text-align:right;"">היי, אשמח לקבל הסבר על התהליך ועל פתרון שאלה 26 ממועד ב׳ של תש״פ 2020</p><p dir=""rtl"" style=""text-align:right;""><br /></p>"
67933,תשובה ל: שאלה 26 מועד ב׳ תש״פ,"<div class=""text_to_html"">ציטוכרום c פועל כנושא אלקטרונים בשרשרת הובלת האלקטרונים, ומעביר אלקטרונים מקומפלקס III לקומפלקס IV. מולקולה אחת של ציטוכרום c מעבירה אלקטרון אחד לקומפלקס IV.  שני אלקטרונים נדרשים לחיזור מולקולת חמצן אחת ל-2 מולקולות מים. תגובה זו יכולה להיות מיוצגת באופן הבא:<br />
<br />
 4cytochrome c + 4 H+ + O2 --&gt; 4 cytochrome c oxidized + 2 H2O<br />
ממליצה על הסרטון הבא שמתאר את מעבר האלקטרונים באופן מפורט:<br />
https://www.youtube.com/watch?v=LQmTKxI4Wn4</div>"
68052,הקלטה משנה שעברה -תרגול מספר 5,"<p dir=""rtl"" style=""text-align:right;"">היי,</p><p dir=""rtl"" style=""text-align:right;"">האם אפשר בבקשה להעלות את ההקלטה של תרגול 5 משנה שעברה?</p><p dir=""rtl"" style=""text-align:right;"">כפי שהיה עבור כל התרגולים הקודמים.</p><p dir=""rtl"" style=""text-align:right;"">תודה מראש, </p>"
69335,תשובה ל: הקלטה משנה שעברה -תרגול מספר 5,"<div class=""text_to_html"">מצטרפת לבקשה</div>"
69341,תשובה ל: הקלטה משנה שעברה -תרגול מספר 5,"<div class=""text_to_html"">ההקלטה הועלתה</div>"
70278,שאלות מפרקים ד׳ וה׳ מחוברת התרגילים,"<p dir=""rtl"" style=""text-align:right;"">היי,</p><p dir=""rtl"" style=""text-align:right;"">מצרף כמה שאלות שהיו לי מפרקי קינטיקה וממברנות מחוברת התרגול:</p><p dir=""rtl"" style=""text-align:right;"">פרק ד׳:</p><p dir=""rtl"" style=""text-align:right;"">1. שאלה 4, סעיף ג׳ - לא הבנתי לגמרי את ההסבר ואת הדרך לפתרון השאלה. האם ניתן להסביר מעט יותר לעומק?</p><p dir=""rtl"" style=""text-align:right;"">2. שאלה 6 - לא הבנתי לחלוטין את פשר העלייה בפעילות שנצפית בגרף. בעבר ראינו רק שאלות עם ירידה בפעילות ואז יכולנו לייחס את זה לדה-פרוטונציה ששיירי הצד עוברים שגורמת להשבתת פעילותם. אבל מדוע נצפית העלייה הזו? ולמה היא מיוחסת דווקא לח״א אספרטט וגלוטמט? דווקא בטווח בו נמצא הפיק נמצא ה-PKR, הייתי מצפה בדיוק לאפקט ההפוך</p><p dir=""rtl"" style=""text-align:right;"">3. שאלה 8 - לא הבנתי את הנוסחה שמציעים בפתרון (לא זכור לי שזו נוסחה שלמדנו): ״<span>ניתן לחשב </span><span>פעילות ספציפית ע""י הכפלה של קצב הריאקציה בנפח החלבון וחלוקה במשקל המולקולרי של האנזים שלנו״. למדנו דרכים אחרות לבצע חישוב של פעילות ספציפית, אבל האם אנחנו אמורים להכיר את הדרך הזו? כי היא לא הופיעה בתרגולים…</span></p><p dir=""rtl"" style=""text-align:right;""><span>4. שאלה 9 - בשאלה זו לשני האנזימים ערך Km זהה אך התשובה היא שלא ניתן לדעת אם הם זהים. אני זוכר שבעבר נאמר לנו שזה ערך זיהוי חד ערכי לאנזים, אבל מצד שני הגיוני לי שהוא ישתנה אל מול ריכוז אנזים כי זה מה שהוא מייצג. האם מכך אנחנו אמורים לקבוע ששני אנזימים הם זהים רק אם הם בריכוז שווה וערך ה-Km שלהם שווה (ולא ערך ה-Km ללא הריכוז)?</span></p><p dir=""rtl"" style=""text-align:right;"">פרק ה׳:</p><p dir=""rtl"" style=""text-align:right;"">1. שאלה 3 - איך אנחנו אמורים לענות עליה? חלבון א׳ וג׳ די זהים, אז למה א׳ הוא התשובה הנכונה?</p><p dir=""rtl"" style=""text-align:right;"">תודה רבה!</p>"
70749,תשובה ל: שאלות מפרקים ד׳ וה׳ מחוברת התרגילים,"<div class=""text_to_html"">ושאלה נוספת ששאלתי בשרשור שונה ועדיין לא נענתה - אשמח להסבר על שאלה 29 בפרק ו׳ ומדוע ג׳ היא התשובה הנכונה. האם את יכולה להסביר בבקשה את המנגנון?<br />
המון תודה!</div>"
